u_idx,i_idx,timestamp
117357,34066,1322524800
117357,43610,1324252800
117357,37267,1326240000
117357,21771,1337126400
117357,37993,1337126400
117357,45993,1353888000
117357,47728,1353888000
117357,23671,1377993600
117357,28031,1377993600
117357,29106,1377993600
117357,34333,1377993600
117357,37919,1377993600
117357,42245,1377993600
117357,45523,1377993600
117357,48299,1377993600
117357,51385,1377993600
117358,5571,1219017600
117358,8222,1219017600
117358,9775,1219017600
117359,5438,1297382400
117359,42282,1324512000
117359,14795,1327276800
117359,42284,1327276800
117359,8407,1328140800
117359,23471,1331078400
117360,8595,1326067200
117360,33775,1359936000
117360,34566,1359936000
117360,51931,1359936000
117361,32784,1344988800
117361,30662,1359590400
117361,35674,1359590400
117361,45939,1359590400
117361,9684,1377734400
117362,19702,1289520000
117362,30433,1302220800
117362,20544,1366070400
117362,52412,1366070400
117363,18815,1282262400
117363,24949,1287792000
117363,27137,1293753600
117364,46262,1345334400
117364,39813,1363737600
117364,47873,1363737600
117364,23617,1379116800
117365,36342,1391990400
117365,61605,1391990400
117365,21533,1394064000
117365,23115,1394064000
117365,25875,1394064000
117365,26410,1394064000
117365,27825,1394064000
117366,54218,1356825600
117366,5339,1387670400
117366,51341,1387670400
117367,39677,1345248000
117367,32938,1349136000
117367,53299,1356048000
117367,50451,1370908800
117367,41229,1380931200
117367,40833,1381968000
117367,28686,1382918400
117367,31315,1385596800
117367,24320,1386028800
117367,50284,1386028800
117368,32341,1297814400
117368,31423,1386633600
117368,57766,1392163200
117368,17780,1400889600
117369,39057,1314748800
117369,42116,1317081600
117369,46124,1351036800
117369,48357,1351036800
117369,49551,1351036800
117369,48358,1361404800
117369,54493,1369526400
117369,58087,1379203200
117369,60427,1382400000
117369,60608,1392422400
117370,16679,1321488000
117370,33863,1386979200
117370,50230,1386979200
117371,18312,1265414400
117371,7903,1266278400
117371,36829,1311379200
117371,3600,1319587200
117371,13519,1319587200
117371,30328,1319587200
117371,36698,1319587200
117371,25745,1323129600
117371,18858,1347494400
117371,50212,1357430400
117372,2128,1129075200
117372,8676,1166227200
117372,8392,1167436800
117373,25669,1310342400
117373,17535,1311724800
117373,36499,1321660800
117374,14734,1231200000
117374,13255,1231977600
117374,22005,1263081600
117374,54393,1374624000
117375,33017,1323561600
117375,38187,1323561600
117375,27510,1326585600
117375,35930,1326585600
117375,36076,1326931200
117375,41343,1326931200
117375,10675,1333152000
117375,15581,1333152000
117375,22158,1355011200
117375,48225,1355011200
117375,49586,1364860800
117375,52952,1364860800
117376,191,1176249600
117376,195,1177027200
117376,10737,1201046400
117376,6603,1210464000
117376,30615,1330819200
117376,8056,1364428800
117376,2312,1391731200
117376,13664,1392768000
117377,5735,1194825600
117377,10892,1194825600
117377,10675,1217289600
117377,33476,1360195200
117377,44284,1361664000
117378,27783,1303516800
117378,16259,1352851200
117378,38587,1356480000
117379,8052,1209600000
117379,4453,1233273600
117379,7442,1233273600
117379,11692,1233273600
117379,12167,1233273600
117379,12214,1233273600
117379,15149,1233273600
117379,16838,1233273600
117379,20593,1337385600
117379,35105,1337385600
117379,25670,1359158400
117379,60531,1383264000
117380,5870,1138924800
117380,2568,1149984000
117380,8367,1157673600
117380,27326,1273276800
117380,29578,1275004800
117380,26570,1281052800
117380,32155,1290470400
117380,26885,1291766400
117380,40898,1312934400
117380,35230,1326153600
117380,52860,1358985600
117381,29450,1315440000
117381,28551,1356652800
117381,33129,1356652800
117382,7662,1180051200
117382,9383,1180051200
117382,25717,1293062400
117382,61102,1385424000
117383,5763,1137196800
117383,10258,1211328000
117383,13360,1211328000
117383,14729,1211328000
117383,8558,1215043200
117383,21021,1269043200
117383,24292,1269043200
117383,24650,1269043200
117383,12601,1281052800
117383,21532,1283731200
117383,22245,1283731200
117383,27923,1283731200
117383,13554,1286841600
117383,3130,1287705600
117383,20871,1287705600
117383,4,1334793600
117383,20974,1342224000
117383,49542,1342224000
117383,54468,1380499200
117383,54469,1380499200
117383,34305,1389744000
117383,59632,1389744000
117383,42765,1389830400
117384,16837,1327968000
117384,31145,1327968000
117384,9598,1334361600
117384,37936,1344988800
117384,45023,1353024000
117385,23383,1312329600
117385,34614,1359590400
117385,12287,1364256000
117386,15763,1363305600
117386,42297,1363305600
117386,51931,1363305600
117387,29358,1323302400
117387,5185,1357516800
117387,54900,1357516800
117387,8273,1373328000
117387,17958,1373328000
117387,29102,1373328000
117387,30528,1373328000
117387,36192,1373328000
117388,36499,1333929600
117388,17818,1335225600
117388,27180,1347235200
117388,15901,1354320000
117388,44261,1354406400
117388,35444,1357344000
117388,16282,1358121600
117388,44078,1368403200
117388,43443,1371859200
117388,56877,1372636800
117388,3987,1375747200
117388,43440,1375747200
117388,59617,1388275200
117389,2885,1163289600
117389,8317,1164067200
117389,18031,1275436800
117390,36238,1322438400
117390,33792,1361145600
117390,10148,1394841600
117391,54559,1373587200
117391,52508,1379808000
117391,25743,1398729600
117392,271,989452800
117392,33792,1324425600
117392,40318,1324425600
117393,20870,1402444800
117393,40691,1402444800
117393,41100,1402444800
117393,45290,1402444800
117394,4609,1354147200
117394,12287,1354147200
117394,41926,1354147200
117394,48952,1358985600
117394,16259,1366070400
117394,27351,1377129600
117395,41699,1328140800
117395,40166,1329177600
117395,38880,1348444800
117395,48551,1358812800
117395,11796,1362268800
117395,34937,1362268800
117395,47116,1362268800
117395,52786,1362268800
117395,12775,1362355200
117395,22453,1362355200
117395,43061,1362355200
117395,53668,1362355200
117395,33534,1362528000
117395,26067,1365638400
117395,46908,1365638400
117395,52640,1368489600
117395,56208,1377302400
117395,52784,1378425600
117395,30604,1380672000
117395,30288,1392249600
117395,37811,1392249600
117396,39277,1375228800
117396,48949,1375228800
117396,48952,1375228800
117397,10447,1330819200
117397,23605,1330819200
117397,46989,1387065600
117397,8086,1393632000
117397,33863,1393632000
117397,62336,1399075200
117397,54271,1403568000
117398,14713,1392249600
117398,15987,1392249600
117398,16352,1392249600
117398,25745,1392249600
117398,30175,1392249600
117398,33584,1392249600
117398,36372,1392249600
117399,3219,1171324800
117399,4608,1207094400
117399,9956,1207094400
117399,34488,1309564800
117400,26044,1300752000
117400,32840,1318464000
117400,31094,1364860800
117400,41768,1376611200
117400,43009,1376611200
117400,21019,1376870400
117400,26172,1376870400
117400,27023,1376870400
117400,46875,1376870400
117400,1709,1378684800
117400,33684,1378684800
117400,42502,1378684800
117400,48462,1378684800
117400,25331,1379203200
117400,31297,1379203200
117400,31447,1385424000
117400,58177,1389484800
117400,49737,1391299200
117400,29627,1398470400
117400,30429,1398470400
117400,56717,1398470400
117400,3067,1402099200
117400,10264,1402099200
117400,34445,1402099200
117401,6141,1215043200
117401,38640,1339804800
117401,1022,1385683200
117401,17166,1385683200
117401,33493,1385683200
117401,54304,1385683200
117401,54393,1385683200
117401,7073,1388707200
117402,2072,1059177600
117402,1706,1059264000
117402,5422,1111276800
117402,5423,1111276800
117402,14610,1217030400
117402,11420,1262476800
117402,13461,1262476800
117402,28795,1278460800
117402,30957,1286668800
117402,34908,1345334400
117403,9425,1175904000
117403,37919,1374105600
117403,13902,1374192000
117403,21330,1374192000
117404,17956,1353283200
117404,13431,1359244800
117404,43714,1359763200
117405,48430,1361836800
117405,36657,1386547200
117405,29064,1395705600
117405,34357,1395705600
117406,2000,1363046400
117406,12481,1363046400
117406,16877,1363046400
117406,16916,1363046400
117406,17944,1363046400
117406,26172,1363046400
117407,947,1291420800
117407,33113,1298160000
117407,41382,1316995200
117407,45958,1338076800
117408,29138,1379721600
117408,38776,1379721600
117408,50020,1379721600
117409,33615,1328745600
117409,3718,1369699200
117409,40063,1369699200
117409,46478,1369699200
117409,23455,1376870400
117409,50062,1376870400
117409,54379,1381449600
117410,5281,1184112000
117410,8261,1196553600
117410,10158,1196553600
117410,7903,1246060800
117410,11649,1246060800
117410,12971,1264896000
117411,14676,1263340800
117411,21516,1263340800
117411,15145,1283385600
117411,25836,1324944000
117411,36234,1324944000
117411,12542,1354492800
117412,34111,1404345600
117412,37016,1404345600
117412,37974,1404345600
117413,42481,1383955200
117413,41343,1385856000
117413,51399,1385856000
117414,16679,1331856000
117414,13790,1359158400
117414,17297,1359158400
117415,18276,1254355200
117415,3191,1368662400
117415,18432,1368662400
117415,24437,1368662400
117416,4699,1339977600
117416,21096,1341878400
117416,27333,1341878400
117416,46094,1341878400
117417,38902,1380931200
117417,56207,1380931200
117417,51204,1403568000
117417,51926,1403568000
117417,54291,1403568000
117417,56760,1403568000
117417,58567,1403568000
117418,23470,1261180800
117418,14614,1333497600
117418,14959,1333497600
117418,14328,1333584000
117418,38348,1333584000
117418,27907,1357084800
117418,56207,1361318400
117418,59179,1383091200
117418,50420,1384992000
117418,31402,1392336000
117419,5598,1352764800
117419,23453,1352764800
117419,23469,1352764800
117419,31087,1352764800
117419,41180,1352764800
117419,46218,1352764800
117419,8442,1386979200
117420,14101,1250812800
117420,16927,1250812800
117420,18482,1250812800
117420,21238,1250812800
117421,4116,1380758400
117421,48517,1387670400
117421,59971,1388448000
117421,53851,1395705600
117422,1016,1300579200
117422,30335,1300579200
117422,31914,1300579200
117422,41501,1370995200
117423,17256,1248998400
117423,20328,1265932800
117423,27935,1273104000
117423,17474,1276387200
117424,7283,1196726400
117424,46393,1331424000
117424,17990,1357776000
117424,52286,1357776000
117425,9916,1389484800
117425,26442,1389484800
117425,8745,1401321600
117426,13109,1189209600
117426,21312,1250208000
117426,44764,1336780800
117427,10258,1388620800
117427,20809,1388620800
117427,26305,1388620800
117427,59485,1388620800
117427,59711,1388620800
117427,41837,1388707200
117428,8496,1304640000
117428,15197,1304640000
117428,18984,1304640000
117428,23799,1304640000
117428,23803,1304640000
117429,55702,1379980800
117429,44326,1380153600
117429,36436,1384300800
117430,8259,1163030400
117430,13888,1210723200
117430,6841,1239235200
117430,18184,1287964800
117430,29064,1344297600
117430,44164,1348876800
117430,176,1385683200
117430,51349,1394323200
117431,36772,1310774400
117431,28548,1355011200
117431,43500,1355011200
117431,29469,1361232000
117431,590,1361836800
117431,28032,1372809600
117431,47155,1372809600
117431,51695,1372809600
117431,44389,1381708800
117432,33721,1347148800
117432,16062,1354752000
117432,34870,1354752000
117432,3063,1356220800
117433,30296,1375833600
117433,35406,1375833600
117433,36231,1375833600
117434,2000,1294790400
117434,37607,1314748800
117434,32068,1327276800
117434,24177,1340668800
117434,40515,1340841600
117434,44058,1340841600
117434,48665,1352419200
117434,43561,1358208000
117434,48480,1358208000
117434,41837,1359763200
117434,36572,1361145600
117434,14313,1362009600
117434,23759,1362009600
117434,33771,1362009600
117434,48666,1362009600
117434,57850,1372291200
117434,60961,1386028800
117435,33955,1354406400
117435,20717,1380758400
117435,44755,1380758400
117436,12475,1262131200
117436,32795,1291939200
117436,34309,1298937600
117437,10164,1176163200
117437,3011,1179273600
117437,532,1208217600
117437,6725,1225152000
117437,14730,1232064000
117437,11522,1236816000
117437,23542,1294444800
117438,14813,1222992000
117438,17583,1244160000
117438,6685,1264550400
117439,8737,1262995200
117439,31620,1390867200
117439,46587,1390867200
117440,42729,1344038400
117440,31315,1370131200
117440,40737,1370131200
117441,16850,1287446400
117441,47900,1356566400
117441,9916,1398211200
117442,43338,1325980800
117442,52286,1358985600
117442,50723,1383350400
117442,54469,1383350400
117443,406,1259280000
117443,17333,1259280000
117443,23392,1259366400
117444,29026,1315612800
117444,26085,1323820800
117444,39030,1323907200
117445,24143,1356825600
117445,42302,1356825600
117445,36992,1375401600
117445,24997,1375660800
117446,12475,1362614400
117446,29569,1362614400
117446,48305,1362614400
117447,25055,1362096000
117447,31889,1362096000
117447,42247,1362096000
117448,14764,1306713600
117448,19508,1345420800
117448,21533,1345420800
117448,42874,1345420800
117448,33636,1356393600
117449,18037,1224288000
117449,22678,1288224000
117449,16679,1353456000
117449,51904,1374883200
117449,49155,1388880000
117449,45624,1391558400
117450,19218,1367884800
117450,46890,1367884800
117450,11845,1376179200
117450,9243,1377302400
117450,48882,1377734400
117450,29891,1379030400
117450,57404,1379030400
117450,55025,1382227200
117451,22300,1359244800
117451,29574,1359244800
117451,35447,1401580800
117451,39260,1401580800
117452,8394,1178409600
117452,27880,1271203200
117452,39544,1355184000
117453,30900,1379462400
117453,59747,1387152000
117453,670,1395187200
117454,38096,1321747200
117454,33689,1323216000
117454,46470,1346025600
117455,47335,1367712000
117455,14246,1386201600
117455,21944,1388016000
117456,1086,1013904000
117456,951,1025049600
117456,1224,1031011200
117456,5696,1146614400
117456,7723,1146614400
117456,5426,1146700800
117456,2027,1175644800
117456,5109,1175644800
117456,8243,1175904000
117456,7249,1182470400
117456,10708,1185580800
117456,12348,1192665600
117456,7119,1222473600
117456,6862,1249084800
117456,24594,1256688000
117456,13109,1275523200
117456,31275,1317600000
117456,5077,1340323200
117457,12788,1238630400
117457,46595,1378425600
117457,57476,1379548800
117457,55470,1380240000
117457,3139,1382918400
117457,2865,1384819200
117457,17981,1384819200
117457,29539,1384819200
117457,45993,1384819200
117457,37593,1384992000
117457,5489,1385078400
117457,24359,1387843200
117457,57371,1392336000
117458,8553,1370131200
117458,23445,1371168000
117458,8620,1386288000
117458,48004,1386288000
117458,49850,1386288000
117458,51114,1386288000
117458,52309,1386288000
117458,24874,1386720000
117458,38819,1390262400
117458,41118,1392422400
117458,44505,1392422400
117458,9775,1392681600
117458,15324,1392681600
117458,24296,1396483200
117458,33320,1397260800
117458,15326,1397433600
117458,38999,1397433600
117459,5235,1371340800
117459,12287,1388361600
117459,37766,1388361600
117459,50898,1388361600
